what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479948642464
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479948645587
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1479948648001
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1479948648757
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1479948652645
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1479948652837
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1479948653603
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1479948655381
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1479948656567
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1479948672385
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1479948674811
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1479948676420
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1479948679841
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1479948680669
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1479948682230
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1479948682434
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1479948683226
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1479948683691
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1479948685139
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1479948687070
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1479948688234
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1479948690753
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1479948691723
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1479948692286
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1479948693295
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.shiftLeft",1479948695544
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1479948711484
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479948712234
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479948712415
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1479948716161
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1479948717067
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1479948717285
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1479948717777
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1479948718123
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1479948719875
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1479948724563
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1479948725967
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1479948730889
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1479948731078
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1479948731623
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1479948731910
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1479948733596
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1479948735640
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1479948738663
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479948739197
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479948778927
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1479948796581
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.smartEnter",1479948800727
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1479948801776
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479948803332
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479948812938
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1479948814331
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1479948816496
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479948817980
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479948820536
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1479948821448
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1479948833882
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1479948835721
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1479948836939
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1479948838160
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1479948839208
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1479948840381
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1479948844380
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1479948848794
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1479948848954
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1479948849033
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1479948852913
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1479948854233
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1479948855725
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1479948856511
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1479948857640
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1479948859249
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1479948862199
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1479948862199
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479948864530
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479948898029
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1479948903643
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1479948906190
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1479948918688
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479948920462
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479948993475
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1479948995100
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1479948997149
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1479948997387
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1479949005598
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1479949009071
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1479949009381
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1479949010318
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479949011721
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479949015617
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479949015983
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479949020722
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479949023001
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479949083861
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1479949086785
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1479949094423
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479949104434
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479949111383
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479949112362
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479949114110
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1479949116023
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1479949116023
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1479949116837
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479949313785
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479949358628
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479949363551
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479949364354
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479949365442
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479949441857
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479949451979
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479949502231
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479949511262
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479949574286
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479949576802
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479949613279
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479949618963
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479949621609
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479949624247
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479949762487
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479949767439
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479949768111
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479949768283
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479949775111
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1479949778165
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1479949778366
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1479949778436
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1479949780813
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1479949781225
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1479949782414
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479949783993
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479949853148
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1479949854468
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1479949856599
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1479949858050
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1479949858060
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479949868570
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479950044230
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1479950046506
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1479950058192
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479950063874
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479950067396
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1479950072469
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1479950074102
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1479950074962
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1479950075722
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1479950101938
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1479950105187
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1479950110473
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1479950111108
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1479950118288
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1479950121627
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479950125462
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479950196296
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1479950199825
